Player,POS,Team,Opp,Proj,Prop,Metric,Proj Diff,L5 Avg,L5 Diff,L10 Avg,L10 Diff,Odds,Streak,Matchup,2025,2026,H2H,L5,L10,L20,Probability,Weighted Score,Total Odds,$10 Bet Payout,Parlay Probability,Avg Rating,Custom Sheet
Marvin Mims Jr,WR,,JAX,0.06,1,Anytime Touchdown,-0.94,,,,,650,,15,,,,,,,0.13333333333333333,1.2573333333333334,,,,,
Jared Goff,QB,DET,BUF,0.04,1,Anytime Touchdown,-0.96,0,-1,0,-1,1875,0,17,0,0,0,0,0,0,0.05063291139240506,1.2466329113924053,,,,,
Jacoby Brissett,QB,ARI,SEA,1.34,1.5,Passing Touchdowns,-0.15999999999999992,1.8,0.3,1.8,0.3,181,0,9,0.7142857142857143,0,0,0.6,0.7,0.6666666666666666,0.35587188612099646,1.2458718861209965,,,,,
Kenny Gainwell,RB,TB,CLE,0.32,1,Anytime Touchdown,-0.6799999999999999,0.4,-0.6,0.5,-0.5,191,0,12,0.3333333333333333,0,0.3333333333333333,0.4,0.4,0.3157894736842105,0.3436426116838488,1.2303092783505156,,,,,
Tyler Shough,QB,NO,BAL,1.45,1.5,Passing Touchdowns,-0.050000000000000044,1.6,0.1,1.3,-0.2,163,1,5,0.2727272727272727,1,1,0.4,0.4,0.3333333333333333,0.38022813688212925,1.2282281368821293,,,,,
Tre' Harris,WR,,LV,0.29,1,Anytime Touchdown,-0.71,,,,,224,,12,,,,,,,0.30864197530864196,1.2246419753086422,,,,,
Chris Olave,WR,NO,BAL,0.42,1,Anytime Touchdown,-0.5800000000000001,0.8,-0.2,0.6,-0.4,177,0,11,0.4375,0,0,0.6,0.5,0.4117647058823529,0.36101083032490977,1.2190108303249099,,,,,
Keenan Allen,WR,IND,KC,3.43,3.5,Receptions,-0.06999999999999984,4.4,0.9,4,0.5,-125,1,2,0.7222222222222222,1,1,0.6,0.6,0.7368421052631579,0.5555555555555556,1.1955555555555557,,,,,
Christian McCaffrey,RB,SF,MIA,112.85,106,Rushing + Receiving Yards,6.849999999999994,62.8,-43.2,72.7,-33.3,-113,0,29,0.21052631578947367,0,0,0.2,0.2,0.2,0.5305164319248826,1.1905164319248809,,,,,
Brock Wright,TE,DET,BUF,0.05,1,Anytime Touchdown,-0.95,0,-1,0.222,-0.778,1075,0,16,0.25,0,0,0,0.2222222222222222,0.2222222222222222,0.0851063829787234,1.1895463829787234,,,,,
Pat Freiermuth,TE,PIT,NE,3.3,2.83,Receptions,0.46999999999999975,3.2,0.37,2.8,-0.03,-64,1,2,0.6875,1,1,0.8,0.7,0.7058823529411765,0.3902439024390244,1.1886439024390243,,,,,
Rico Dowdle,RB,PIT,NE,1.71,2.5,Receptions,-0.79,2.4,-0.1,2.7,0.2,110,0,10,0.3888888888888889,0,0.3333333333333333,0.4,0.5,0.3684210526315789,0.47619047619047616,1.1828571428571428,,,,,
Jalen Hurts,QB,PHI,TEN,1.4,1.5,Passing Touchdowns,-0.10000000000000009,2,0.5,1.4,-0.1,147,1,4,0.47058823529411764,1,1,0.6,0.4,0.5,0.4048582995951417,1.1808582995951418,,,,,
George Kittle,TE,SF,MIA,0.37,1,Anytime Touchdown,-0.63,0.4,-0.6,0.5,-0.5,176,0,11,0.5,0,0.5,0.4,0.4,0.46153846153846156,0.36231884057971014,1.1773188405797104,,,,,
Denzel Boston,WR,CLE,TB,3.19,2.5,Receptions,0.69,2,-0.5,2,-0.5,-124,0,4,,0,0,0,0,0,0.5535714285714286,1.1695714285714285,,,,,
Sean Tucker,RB,TB,CLE,0.07,1,Anytime Touchdown,-0.9299999999999999,0.6,-0.4,0.7,-0.3,191,0,12,0.35294117647058826,,0.5,0.6,0.5,0.35294117647058826,0.3436426116838488,1.1686426116838489,,,,,
Troy Franklin,WR,DEN,JAX,0.08,1,Anytime Touchdown,-0.92,0.2,-0.8,0.2,-0.8,700,0,15,0.29411764705882354,0,0,0.2,0.2,0.2777777777777778,0.125,1.1669999999999998,,,,,
Stefon Diggs,WR,WAS,DAL,4.48,4.5,Receptions,-0.019999999999999574,3.6,-0.9,4.2,-0.3,-120,0,7,0.42857142857142855,0,0,0.2,0.3,0.4,0.5454545454545454,1.1474545454545457,,,,,
Noah Gray,TE,KC,IND,0.1,1,Anytime Touchdown,-0.9,0,-1,0,-1,694,0,15,0,0,0,0,0,0,0.12594458438287154,1.1459445843828713,,,,,
Tyrone Tracy Jr,RB,,LAR,0.05,1,Anytime Touchdown,-0.95,,,,,767,,14,,,,,,,0.11534025374855825,1.1353402537485582,,,,,
Dylan Laube,RB,LV,LAC,0.01,1,Anytime Touchdown,-0.99,0,-1,0,-1,1867,0,16,0,0,0,0,0,0,0.05083884087442806,1.134838840874428,,,,,
Chris Bell,WR,MIA,SF,1.71,1.5,Receptions,0.20999999999999996,1,-0.5,1,-0.5,-148,0,5,,0,0,0,0,0,0.5967741935483871,1.120774193548387,,,,,
Tyjae Spears,RB,TEN,PHI,0.22,1,Anytime Touchdown,-0.78,0.2,-0.8,0.1,-0.9,350,0,13,0.15384615384615385,0,0,0.2,0.1,0.14285714285714285,0.2222222222222222,1.1182222222222222,,,,,
Tucker Kraft,TE,GB,NYJ,0.4,1,Anytime Touchdown,-0.6,0.8,-0.2,0.667,-0.333,180,0,10,0.625,0,0,0.6,0.5555555555555556,0.5555555555555556,0.35714285714285715,1.108482857142857,,,,,
Najee Harris,RB,LAC,LAR,0.06,1,Anytime Touchdown,-0.94,0,-1,0,-1,443,0,14,0,,0,0,0,0,0.1841620626151013,1.0881620626151014,,,,,
KaVontae Turpin,WR,DAL,WAS,0.07,1,Anytime Touchdown,-0.9299999999999999,0.2,-0.8,0.1,-0.9,644,0,14,0.13333333333333333,0,0.3333333333333333,0.2,0.1,0.125,0.13440860215053763,1.0870752688172043,,,,,
Josh Oliver,TE,MIN,CHI,0.15,1,Anytime Touchdown,-0.85,0,-1,0.3,-0.7,731,0,14,0.25,0,0,0,0.2,0.23076923076923078,0.12033694344163658,1.0663369434416365,,,,,
Jake Briningstool,TE,KC,IND,0,1,Anytime Touchdown,-1,0,-1,0,-1,1100,0,15,,0,0,0,0,0,0.08333333333333333,1.0633333333333332,,,,,
Rico Dowdle,RB,PIT,NE,11.14,12.17,Receiving Yards,-1.0299999999999994,10,-2.17,17.7,5.53,-116,0,10,0.4444444444444444,0,0.3333333333333333,0.4,0.5,0.42105263157894735,0.5370370370370371,1.047303703703704,,,,,
Bo Nix,QB,DEN,JAX,0.19,1,Anytime Touchdown,-0.81,0.2,-0.8,0.2,-0.8,310,0,12,0.2222222222222222,0,0.3333333333333333,0.2,0.2,0.21052631578947367,0.24390243902439024,1.0465691056910569,,,,,
Tyler Allgeier,RB,ARI,SEA,0.29000000000000004,1,Anytime Touchdown,-0.71,0,-1,0.4,-0.6,214,0,11,0.4117647058823529,0,0,0,0.3,0.3888888888888889,0.3184713375796178,1.0224713375796177,,,,,
Malik Washington,WR,MIA,SF,3.97,3.5,Receptions,0.4700000000000002,1.8,-1.7,2.4,-1.1,-101,0,5,0.29411764705882354,0,0,0,0.1,0.2777777777777778,0.5024875621890548,0.9984875621890548,,,,,
Deshaun Watson,QB,CLE,TB,0.11,1,Anytime Touchdown,-0.89,0,-1,0,-1,503,0,13,,0,0,0,0,0,0.16583747927031509,0.989837479270315,,,,,
Matthew Stafford,QB,LA,NYG,0.12,1,Anytime Touchdown,-0.88,0,-1,0,-1,1600,0,14,0,0,0,0,0,0,0.058823529411764705,0.9868235294117647,,,,,
Brenen Thompson,WR,,LV,0.14,1,Anytime Touchdown,-0.86,,,,,688,,12,,,,,,,0.12690355329949238,0.9829035532994925,,,,,
Bryce Young,QB,CAR,ATL,214.67,220,Passing Yards,-5.3300000000000125,227.2,7.2,224.6,4.6,-112,3,8,0.23529411764705882,1,1,0.6,0.4,0.2777777777777778,0.5283018867924528,0.9763018867924478,,,,,
Gunnar Helm,TE,TEN,PHI,2.81,3.5,Receptions,-0.69,2.4,-1.1,3.1,-0.4,148,1,6,0.375,1,1,0.4,0.5,0.4117647058823529,0.4032258064516129,0.9712258064516129,,,,,
Jonathan Mingo,WR,DAL,WAS,0.03,1,Anytime Touchdown,-0.97,0,-1,0,-1,1200,0,14,0,0,0,0,0,0,0.07692307692307693,0.968923076923077,,,,,
Deebo Samuel Sr,WR,,MIA,0.37,1,Anytime Touchdown,-0.63,,,,,218,,9,,,,,,,0.31446540880503143,0.9624654088050315,,,,,
Matthew Golden,WR,GB,NYJ,0.37,1,Anytime Touchdown,-0.63,0.2,-0.8,0.1,-0.9,230,0,10,0.06666666666666667,0,0,0.2,0.1,0.0625,0.30303030303030304,0.9590303030303029,,,,,
Jayden Reed,WR,GB,NYJ,0.34,1,Anytime Touchdown,-0.6599999999999999,0.2,-0.8,0.286,-0.714,255,0,10,0.3333333333333333,0,0,0.2,0.2857142857142857,0.2857142857142857,0.28169014084507044,0.9294101408450703,,,,,
Rachaad White,RB,WAS,DAL,40.29,40.5,Rushing + Receiving Yards,-0.21000000000000085,24,-16.5,30.7,-9.8,-114,0,23,0.35294117647058826,0,0,0.2,0.3,0.3333333333333333,0.5327102803738317,0.9087102803738316,,,,,
T.J. Hockenson,TE,MIN,CHI,Not Found,3.5,Receptions,-3.5,3.4,-0.1,3,-0.5,-113,1,14,0.4666666666666667,1,1,0.6,0.4,0.5,0.5305164319248826,0.8785164319248825,,,,,
Tetairoa McMillan,WR,CAR,ATL,0.5,1,Anytime Touchdown,-0.5,0.2,-0.8,0.5,-0.5,185,0,8,0.2777777777777778,0,0,0.2,0.4,0.2631578947368421,0.3508771929824561,0.8668771929824561,,,,,
Drake Maye,QB,NE,PIT,1.64,1.5,Passing Touchdowns,0.1399999999999999,1.4,-0.1,1.7,0.2,112,0,3,0.6190476190476191,0,0.5,0.4,0.5,0.6,0.4716981132075472,0.8586981132075472,,,,,
Derius Davis,WR,LAC,LV,0.06,1,Anytime Touchdown,-0.94,0,-1,0,-1,575,0,12,0,0,0,0,0,0,0.14814814814814814,0.8521481481481482,,,,,
Greg Dulcich,TE,MIA,SF,2.27,2.5,Receptions,-0.22999999999999998,3,0.5,2.8,0.3,120,0,4,0.5555555555555556,0,0,0.6,0.5,0.5,0.45454545454545453,0.8365454545454545,,,,,
Durham Smythe,TE,BAL,NO,0.06,1,Anytime Touchdown,-0.94,0,-1,0,-1,813,0,12,0,0,0,0,0,0,0.10952902519167579,0.8135290251916758,,,,,
Josh Downs,WR,IND,KC,3.61,3.5,Receptions,0.10999999999999988,3.2,-0.3,3.1,-0.4,-141,0,2,0.5,0,0,0.4,0.4,0.47058823529411764,0.5850622406639004,0.8030622406639004,,,,,
Romeo Doubs,WR,NE,PIT,3.44,3.5,Receptions,-0.06000000000000005,3.6,0.1,2.9,-0.6,40,0,1,0.47058823529411764,0,0,0.4,0.4,0.4444444444444444,0.7142857142857143,0.8002857142857143,,,,,
Colby Parkinson,TE,LA,NYG,0.17,1,Anytime Touchdown,-0.83,0.6,-0.4,0.6,-0.4,302,0,9,0.4117647058823529,0,0.3333333333333333,0.4,0.4,0.3888888888888889,0.24875621890547264,0.7974228855721393,,,,,
Chris Brooks,RB,GB,NYJ,26.19,25.5,Rushing Yards,0.6900000000000013,22,-3.5,14.9,-10.6,-114,1,2,0.05555555555555555,1,0.6666666666666666,0.4,0.2,0.10526315789473684,0.5327102803738317,0.7920436137071656,,,,,
Josh Williams,RB,TB,CLE,Not Found,1,Anytime Touchdown,-1,0,-1,0,-1,950,0,12,0,0,0,0,0,0,0.09523809523809523,0.7752380952380953,,,,,
Drew Lock,QB,SEA,ARI,0.06,1,Anytime Touchdown,-0.94,0,-1,0,-1,563,0,11,0,0,0,0,0,0,0.15082956259426847,0.7548295625942685,,,,,
Luke Farrell,TE,SF,MIA,0.08,1,Anytime Touchdown,-0.92,0,-1,0.1,-0.9,706,0,11,0.13333333333333333,0,0.3333333333333333,0,0.1,0.125,0.12406947890818859,0.7547361455748554,,,,,
Bryce Lance,WR,NO,BAL,0.09,1,Anytime Touchdown,-0.91,0,-1,0,-1,638,0,11,,0,0,0,0,0,0.13550135501355012,0.75150135501355,,,,,
Jonathon Brooks,RB,CAR,ATL,0.28,1,Anytime Touchdown,-0.72,0,-1,0,-1,310,0,9,,0,0,0,0,0,0.24390243902439024,0.7359024390243902,,,,,
Jakobi Meyers,WR,JAX,DEN,3.07,3.5,Receptions,-0.43000000000000016,3.6,0.1,4.2,0.7,-124,0,3,0.8235294117647058,0,0,0.6,0.8,0.7777777777777778,0.5535714285714286,0.7235714285714285,,,,,
Terry McLaurin,WR,WAS,DAL,0.41,1,Anytime Touchdown,-0.5900000000000001,0.2,-0.8,0.3,-0.7,199,0,7,0.3,0,0,0.2,0.3,0.2727272727272727,0.33444816053511706,0.7104481605351172,,,,,
Terrance Ferguson,TE,LA,NYG,0.18,1,Anytime Touchdown,-0.8200000000000001,0.4,-0.6,0.2,-0.8,400,0,9,0.23076923076923078,0,0,0.4,0.2,0.21428571428571427,0.2,0.708,,,,,
D'Andre Swift,RB,CHI,MIN,1.55,1.5,Receptions,0.050000000000000044,1.2,-0.3,1.4,-0.1,-145,0,1,0.6111111111111112,0,0,0.4,0.4,0.5789473684210527,0.5918367346938775,0.6918367346938775,,,,,
Hunter Henry,TE,NE,PIT,3.37,3.5,Receptions,-0.1299999999999999,2.4,-1.1,3.1,-0.4,34,0,1,0.42857142857142855,0,0,0,0.3,0.4,0.746268656716418,0.676268656716418,,,,,
Barion Brown,WR,NO,BAL,0.05,1,Anytime Touchdown,-0.95,0,-1,0,-1,2150,0,11,,0,0,0,0,0,0.044444444444444446,0.6444444444444444,,,,,
Jadarian Price,RB,SEA,ARI,0.5900000000000001,1,Anytime Touchdown,-0.4099999999999999,0,-1,0,-1,135,0,5,,0,0,0,0,0,0.425531914893617,0.641531914893617,,,,,
Brock Purdy,QB,SF,MIA,268.45,257.5,Passing + Rushing Yards,10.949999999999989,207.4,-50.1,218.8,-38.7,-114,0,15,0.5454545454545454,0,0,0.4,0.4,0.5,0.5327102803738317,0.640710280373826,,,,,
MarShawn Lloyd,RB,GB,NYJ,12.08,9.5,Receiving Yards,2.58,0,-9.5,0,-9.5,-116,0,2,,0,0,0,0,0,0.5370370370370371,0.6290370370370371,,,,,
RJ Harvey,RB,DEN,JAX,0.16999999999999998,1,Anytime Touchdown,-0.8300000000000001,0.2,-0.8,0.6,-0.4,210,0,7,0.47368421052631576,0,0.3333333333333333,0.2,0.5,0.45,0.3225806451612903,0.6252473118279569,,,,,
Tyler Higbee,TE,LA,NYG,0.07,1,Anytime Touchdown,-0.9299999999999999,0.2,-0.8,0.3,-0.7,485,0,9,0.23076923076923078,0,0,0.2,0.3,0.21428571428571427,0.17094017094017094,0.610940170940171,,,,,
Jacoby Brissett,QB,ARI,SEA,0.1,1,Anytime Touchdown,-0.9,0,-1,0,-1,713,0,9,0.07142857142857142,0,0,0,0,0.06666666666666667,0.12300123001230012,0.5430012300123002,,,,,
Michael Wilson,WR,ARI,SEA,0.29000000000000004,1,Anytime Touchdown,-0.71,0.8,-0.2,0.6,-0.4,356,0,6,0.35294117647058826,0,0,0.8,0.5,0.3333333333333333,0.21929824561403508,0.5312982456140352,,,,,
Marvin Harrison Jr,WR,,SEA,0.27,1,Anytime Touchdown,-0.73,,,,,348,,6,,,,,,,0.22321428571428573,0.5312142857142859,,,,,
MarShawn Lloyd,RB,GB,NYJ,1.57,1.5,Receptions,0.07000000000000006,0,-1.5,0,-1.5,107,0,2,,0,0,0,0,0,0.4830917874396135,0.5310917874396135,,,,,
George Holani,RB,SEA,ARI,0.38,1,Anytime Touchdown,-0.62,0.2,-0.8,0.1,-0.9,175,0,5,0.08333333333333333,0,0,0.2,0.1,0.07692307692307693,0.36363636363636365,0.5236363636363637,,,,,
Javonte Williams,RB,DAL,WAS,76.72,74.17,Rushing Yards,2.549999999999997,57.4,-16.77,65,-9.17,-114,0,8,0.5625,0,0.5,0.2,0.4,0.5294117647058824,0.5327102803738317,0.5233102803738305,,,,,
TreVeyon Henderson,RB,NE,PIT,32.88,37,Rushing Yards,-4.119999999999997,25.8,-11.2,49.5,12.5,-113,0,25,0.42857142857142855,,0,0.2,0.5,0.45,0.5305164319248826,0.5185164319248837,,,,,
Davis Allen,TE,LA,NYG,0.06,1,Anytime Touchdown,-0.94,0,-1,0.1,-0.9,1000,0,9,0.2,0,0.3333333333333333,0,0.1,0.1875,0.09090909090909091,0.5135757575757576,,,,,
AJ Dillon,RB,CAR,ATL,0.06,1,Anytime Touchdown,-0.94,0,-1,0,-1,825,0,9,0,0,0,0,0,0,0.10810810810810811,0.5121081081081081,,,,,
Nico Collins,WR,HOU,CIN,1.95,5.5,Receptions,-3.55,4,-1.5,4.8,-0.7,118,1,13,0.25,1,0.5,0.2,0.3,0.29411764705882354,0.45871559633027525,0.5057155963302754,,,,,
Emari Demercado,RB,DAL,WAS,0.08,1,Anytime Touchdown,-0.92,0,-1,0,-1,459,0,8,0.08333333333333333,0,0,0,0,0.07692307692307693,0.17889087656529518,0.4908908765652952,,,,,
Xavier Legette,WR,CAR,ATL,0.09,1,Anytime Touchdown,-0.91,0,-1,0.1,-0.9,488,0,8,0.1875,0,0,0,0.1,0.17647058823529413,0.17006802721088435,0.4880680272108844,,,,,
Jacob Cowing,WR,SF,MIA,0,1,Anytime Touchdown,-1,0,-1,0,-1,1163,0,9,,0,0,0,0,0,0.0791765637371338,0.4591765637371338,,,,,
Theo Johnson,TE,NYG,LAR,0.09,1,Anytime Touchdown,-0.91,0,-1,0.2,-0.8,750,0,8,0.26666666666666666,0,0,0,0.2,0.25,0.11764705882352941,0.4376470588235294,,,,,
Daniel Jones,QB,IND,KC,1.31,1.5,Passing Touchdowns,-0.18999999999999995,1.2,-0.3,1.6,0.1,168,0,1,0.46153846153846156,0,0,0.4,0.6,0.42857142857142855,0.373134328358209,0.381134328358209,,,,,
Jordan Love,QB,GB,NYJ,0.11,1,Anytime Touchdown,-0.89,0,-1,0,-1,700,0,7,0,0,0,0,0,0,0.125,0.3490000000000001,,,,,
Jonah Coleman,RB,DEN,JAX,0.18,1,Anytime Touchdown,-0.8200000000000001,0,-1,0,-1,1075,0,7,,0,0,0,0,0,0.0851063829787234,0.3371063829787234,,,,,
Gunnar Helm,TE,TEN,PHI,0.17,1,Anytime Touchdown,-0.83,0.2,-0.8,0.2,-0.8,600,0,6,0.125,0,0,0.2,0.2,0.11764705882352941,0.14285714285714285,0.32085714285714284,,,,,
Adam Trautman,TE,DEN,JAX,0.08,1,Anytime Touchdown,-0.92,0,-1,0,-1,850,0,7,0.07142857142857142,0,0,0,0,0.06666666666666667,0.10526315789473684,0.3172631578947369,,,,,
Chris Manhertz,TE,NYG,LAR,0,1,Anytime Touchdown,-1,0,-1,0,-1,3333,0,8,0,,0,0,0,0,0.029129041654529567,0.3091290416545296,,,,,
Malik Washington,WR,MIA,SF,0.21,1,Anytime Touchdown,-0.79,0.4,-0.6,0.3,-0.7,436,0,5,0.23529411764705882,0,0,0.4,0.3,0.2222222222222222,0.1865671641791045,0.30856716417910446,,,,,
Dyami Brown,WR,WAS,DAL,0.07,1,Anytime Touchdown,-0.9299999999999999,0,-1,0,-1,906,0,7,0.09090909090909091,0,0,0,0,0.08333333333333333,0.09940357852882704,0.30740357852882716,,,,,
Chris Brooks,RB,GB,NYJ,0.9,1.5,Receptions,-0.6,0.4,-1.1,0.7,-0.8,113,0,2,0.16666666666666666,0,0,0,0.1,0.15789473684210525,0.4694835680751174,0.3034835680751174,,,,,
Brian Thomas Jr,WR,,DEN,0.31,1,Anytime Touchdown,-0.69,,,,,270,,3,,,,,,,0.2702702702702703,0.29427027027027036,,,,,
Kendrick Bourne,WR,ARI,SEA,0.18,1,Anytime Touchdown,-0.8200000000000001,0,-1,0,-1,613,0,6,0,0,0,0,0,0,0.1402524544179523,0.29225245441795233,,,,,
MarShawn Lloyd,RB,GB,NYJ,0.47,1,Anytime Touchdown,-0.53,0,-1,0,-1,140,0,2,,0,0,0,0,0,0.4166666666666667,0.2846666666666667,,,,,
Jaylin Lane,WR,WAS,DAL,0.03,1,Anytime Touchdown,-0.97,0,-1,0,-1,1313,0,7,0,0,0,0,0,0,0.07077140835102619,0.2627714083510263,,,,,
Caleb Douglas,WR,MIA,SF,0.23,1,Anytime Touchdown,-0.77,0,-1,0,-1,425,0,5,,0,0,0,0,0,0.19047619047619047,0.2624761904761904,,,,,
Tyler Shough,QB,NO,BAL,0.13,1,Anytime Touchdown,-0.87,0.2,-0.8,0.3,-0.7,423,0,5,0.18181818181818182,0,0,0.2,0.2,0.16666666666666666,0.19120458891013384,0.2552045889101338,,,,,
Drake Maye,QB,NE,PIT,0.28,1,Anytime Touchdown,-0.72,0.2,-0.8,0.3,-0.7,220,0,3,0.19047619047619047,0,0,0.2,0.2,0.15,0.3125,0.23650000000000004,,,,,
Kevin Coleman Jr,WR,,SF,0.06,1,Anytime Touchdown,-0.94,,,,,1338,,5,,,,,,,0.06954102920723226,0.19354102920723226,,,,,
Daniel Bellinger,TE,TEN,PHI,0.03,1,Anytime Touchdown,-0.97,0.2,-0.8,0.2,-0.8,1400,0,6,0.15384615384615385,0,0,0.2,0.2,0.14285714285714285,0.06666666666666667,0.18866666666666668,,,,,
Seth McGowan,RB,IND,KC,0.04,1,Anytime Touchdown,-0.96,0,-1,0,-1,1000,0,6,,0,0,0,0,0,0.09090909090909091,0.18690909090909102,,,,,
David Njoku,TE,LAC,LV,0.25,1,Anytime Touchdown,-0.75,0.4,-0.6,0.4,-0.6,316,0,3,0.36363636363636365,0,0,0.4,0.4,0.3333333333333333,0.2403846153846154,0.18038461538461542,,,,,
KC Concepcion,WR,CLE,TB,0.28,1,Anytime Touchdown,-0.72,0,-1,0,-1,463,0,4,,0,0,0,0,0,0.17761989342806395,0.16961989342806402,,,,,
Chris Bell,WR,MIA,SF,0.12,1,Anytime Touchdown,-0.88,0,-1,0,-1,663,0,5,,0,0,0,0,0,0.1310615989515072,0.1590615989515072,,,,,
Alec Pierce,WR,IND,KC,0.3,1,Anytime Touchdown,-0.7,0.8,-0.2,0.6,-0.4,320,0,2,0.26666666666666666,0,0,0.4,0.4,0.25,0.23809523809523808,0.1420952380952381,,,,,
Jerry Jeudy,WR,CLE,TB,0.11,1,Anytime Touchdown,-0.89,0,-1,0.2,-0.8,390,0,4,0.11764705882352941,0,0,0,0.2,0.1111111111111111,0.20408163265306123,0.13208163265306122,,,,,
Jonathan Taylor,RB,IND,KC,87.88,86,Rushing Yards,1.8799999999999955,65.4,-20.6,83.3,-2.7,-113,1,6,0.4117647058823529,1,1,0.4,0.3,0.4444444444444444,0.5305164319248826,0.13051643192488077,,,,,
Emanuel Wilson,RB,SEA,ARI,0.09,1,Anytime Touchdown,-0.91,0,-1,0.3,-0.7,850,0,5,0.1111111111111111,0,0,0,0.2,0.10526315789473684,0.10526315789473684,0.1272631578947368,,,,,
Greg Dulcich,TE,MIA,SF,0.11,1,Anytime Touchdown,-0.89,0.2,-0.8,0.1,-0.9,563,0,4,0.1111111111111111,0,0,0.2,0.1,0.1,0.15082956259426847,0.10282956259426844,,,,,
Keaton Mitchell,RB,LAC,LV,0.2,1,Anytime Touchdown,-0.8,0,-1,0.1,-0.9,409,0,3,0.07692307692307693,0,0,0,0.1,0.07142857142857142,0.19646365422396855,0.05846365422396854,,,,,
Hunter Henry,TE,NE,PIT,0.3,1,Anytime Touchdown,-0.7,0.2,-0.8,0.3,-0.7,215,0,1,0.3333333333333333,0,0,0.2,0.3,0.35,0.31746031746031744,0.04946031746031743,,,,,
Josh Downs,WR,IND,KC,0.25,1,Anytime Touchdown,-0.75,0.2,-0.8,0.2,-0.8,331,0,2,0.25,0,0,0.2,0.2,0.23529411764705882,0.23201856148491878,0.042018561484918726,,,,,
Romeo Doubs,WR,NE,PIT,0.31,1,Anytime Touchdown,-0.69,0.4,-0.6,0.3,-0.7,275,0,1,0.29411764705882354,0,0,0.4,0.3,0.2777777777777778,0.26666666666666666,0.028666666666666674,,,,,
Seydou Traore,TE,,SF,0.01,1,Anytime Touchdown,-0.99,,,,,4075,,4,,,,,,,0.023952095808383235,0.02795209580838324,,,,,
Mack Hollins,WR,NE,PIT,0.31,1,Anytime Touchdown,-0.69,0.2,-0.8,0.1,-0.9,275,0,1,0.1875,0,0.5,0.2,0.1,0.17647058823529413,0.26666666666666666,0.02366666666666667,,,,,
Keenan Allen,WR,IND,KC,0.2,1,Anytime Touchdown,-0.8,0,-1,0,-1,365,0,2,0.2222222222222222,0,0,0,0,0.21052631578947367,0.21505376344086022,-0.02494623655913983,,,,,
Ian Thomas,TE,LV,DEN,0.31,1,Anytime Touchdown,-0.69,0,-1,0,-1,1375,0,3,0,,0,0,0,0,0.06779661016949153,-0.028203389830508407,,,,,
Charlie Kolar,TE,LAC,LV,0.04,1,Anytime Touchdown,-0.96,0,-1,0.1,-0.9,480,0,3,0.15384615384615385,0,0,0,0.1,0.14285714285714285,0.1724137931034483,-0.02958620689655167,,,,,
Travis Hunter,WR,JAX,DEN,0.08,1,Anytime Touchdown,-0.92,0.2,-0.8,0.125,-0.875,700,0,3,0.14285714285714285,0,0,0.2,0.125,0.125,0.125,-0.03450000000000003,,,,,
Isaiah Bond,WR,CLE,TB,0.03,1,Anytime Touchdown,-0.97,0,-1,0,-1,1667,0,4,0,,0,0,0,0,0.056593095642331635,-0.051406904357668336,,,,,
Kimani Vidal,RB,LAC,LV,0.060000000000000005,1,Anytime Touchdown,-0.94,0,-1,0.3,-0.7,625,0,3,0.2857142857142857,,0,0,0.3,0.2857142857142857,0.13793103448275862,-0.05206896551724133,,,,,
Will Kacmarek,TE,MIA,SF,0.02,1,Anytime Touchdown,-0.98,0,-1,0,-1,1600,0,4,,0,0,0,0,0,0.058823529411764705,-0.05317647058823527,,,,,
Tylan Wallace,WR,BAL,TB,0,1,Anytime Touchdown,-1,0,-1,0.1,-0.9,1650,0,4,0.09090909090909091,,0,0,0.1,0.09090909090909091,0.05714285714285714,-0.06085714285714284,,,,,
Daniel Jones,QB,IND,KC,0.13,1,Anytime Touchdown,-0.87,0,-1,0.2,-0.8,519,0,1,0.3076923076923077,0,0,0,0.2,0.2857142857142857,0.16155088852988692,-0.20244911147011313,,,,,
Ashton Dulin,WR,IND,KC,0.01,1,Anytime Touchdown,-0.99,0,-1,0,-1,1300,0,2,0,0,0,0,0,0,0.07142857142857142,-0.24457142857142863,,,,,
Jimmy Horn Jr,WR,,Not Found,0.01,1,Anytime Touchdown,-0.99,,,,,688,,0,,,,,,,0.12690355329949238,-0.26909644670050764,,,,,
Tyler Allgeier,RB,ARI,SEA,30.08,36.5,Rushing Yards,-6.420000000000002,39.4,2.9,36.2,-0.3,-114,1,11,0.29411764705882354,1,1,0.4,0.4,0.3333333333333333,0.5327102803738317,-0.28928971962616923,,,,,
LeQuint Allen Jr,RB,,Not Found,0.02,1,Anytime Touchdown,-0.98,,,,,900,,0,,,,,,,0.1,-0.29200000000000004,,,,,
Camden Brown,WR,,Not Found,Not Found,1,Anytime Touchdown,-1,,,,,1267,,0,,,,,,,0.07315288953913679,-0.32684711046086323,,,,,
Max Klare,TE,,Not Found,Not Found,1,Anytime Touchdown,-1,,,,,1725,,0,,,,,,,0.0547945205479452,-0.3452054794520548,,,,,
Josh Cuevas,TE,,Not Found,0,1,Anytime Touchdown,-1,,,,,1825,,0,,,,,,,0.05194805194805195,-0.34805194805194806,,,,,
Deion Burks,WR,,Not Found,0.01,1,Anytime Touchdown,-0.99,,,,,2067,,0,,,,,,,0.046146746654360866,-0.34985325334563916,,,,,
CJ Daniels,WR,,Not Found,0,1,Anytime Touchdown,-1,,,,,2000,,0,,,,,,,0.047619047619047616,-0.3523809523809524,,,,,
